,Id,Text,Post_category,Text_cleaned
562,,ගමනක අවසානය නොවේ අද මානව හිමිකම් කතා නොකරන කෙනෙකු නැති තරම්ය පුදුමය ඇමෙරිකාව දැඩි ඕනෑකමින්,Emotion,ගමනක අවසානය නොවේ අද මානව හිමිකම් කතා නොකරන කෙනෙකු නැති තරම්ය පුදුමය ඇමෙරිකාව දැඩි ඔනෑකමින්
563,,රටා තියලා ඇමදපු මගෙ හිත් මළුවේඅපිළිවෙල සක්මන් කළ සුදු මැණිකේයන්න ගිහින් කල් ගෙවුන හොර රහසේතාමත් හැඩිවෙලා මගේ හිත වැළපේ නුඹ ඔය රතු තොල් කවි ලියලාලියන්න බැරි තරම පන්හි ගෙවිලාඅතරින් පතර සුදු කෙස් දැකලාතුරුනු හිත තනික දුක හිතුණා,Emotion,රටා තියලා ඇමදපු මගෙ හිත් මලුවේඅපිලිවෙල සක්මන් කල සුදු මැනිකේයන්න ගිහින් කල් ගෙවුන හොර රහසේතාමත් හැඩිවෙලා මගේ හිත වැලපේ නුබ ඔය රතු තොල් කවි ලියලාලියන්න බැරි තරම පන්හි ගෙවිලාඅතරින් පතර සුදු කෙස් දැකලාතුරුනු හිත තනික දුක හිතුනා
564,,ප්‍රේම් දුක හිතිලා👇👇👇👇👇ලබනඉරිදාතනෙත්අහන්නවෙලාවහවස ☑️🎤👌 …,Emotion,ප්‍රේම් දුක හිතිලා👇👇👇👇👇ලබනඉරිදාතනෙත්අහන්නවෙලාවහවස ☑️🎤👌 …
565,,භව දුක නිවන්න කලින් ජන දුක නිවන්න රතන හිමියෝ ආයෙත් පාරමිතාවක …,Emotion,බව දුක නිවන්න කලින් ජන දුක නිවන්න රතන හිමියෝ අයෙත් පාරමිතාවක …
566,,ලංකාව මරණීය දණ්ඩනය ක්‍රියාත්මක ක්‍රීමෙන් මිනිසුන් වැරදි කිරීම බිය වේවි ඒත් දැන මරණීය දණ්ඩනය ලක් වෙලා ඉන්න අයගෙන් බහුතරය අහිංසක මිනිස්සු හැකියාව තියෙනවා ගිහින් කතා කරලා බලන්න අය එක්ක බහුතරය ලොක්කන් වැරදි වලට පව් ගෙවන අහිංසක මිනිස්සු,Emotion,ලංකාව මරනීය දන්ඩනය ක්‍රියාත්මක ක්‍රීමෙන් මිනිසුන් වැරදි කිරීම බිය වේවි එත් දැන මරනීය දන්ඩනය ලක් වෙලා ඉන්න අයගෙන් බහුතරය අහිංසක මිනිස්සු හැකියාව තියෙනවා ගිහින් කතා කරලා බලන්න අය එක්ක බහුතරය ලොක්කන් වැරදි වලට පව් ගෙවන අහිංසක මිනිස්සු
567,,බන්ධනාගාරවල පවතින තත්වය පිළිබදව සතුටු වෙන්නේ නැහැ – ඇමතිනී තලතා,Emotion,බන්ධනාගාරවල පවතින තත්වය පිලිබදව සතුටු වෙන්නේ නැහැ – ඇමතිනී තලතා
568,,නිලයක බල තල මගෙ සිත බිඳුනා රසයක සිත පිරිසිදු පෙමක හැරුනාසිටු පවුලක කුමරිය ඔබ බිය තිබුනා අඩු කුලයක ඉපදුනු මට ඔබෙ අත ලැබුනා …,Emotion,නිලයක බල තල මගෙ සිත බිදුනා රසයක සිත පිරිසිදු පෙමක හැරුනාසිටු පවුලක කුමරිය ඔබ බිය තිබුනා අඩු කුලයක ඉපදුනු මට ඔබෙ අත ලැබුනා …
569,,මිනිස්සු එක්ක පැටලෙන එක ම අප්‍රසන්න වෙලා තියෙන්නේසමහර ට්වීට් එකයි දාන්න ඕනේ මගෙ නම දන්නේ නැති අය එන්නේ කොඩිය වනාගෙන,Emotion,මිනිස්සු එක්ක පැටලෙන එක ම අප්‍රසන්න වෙලා තියෙන්නේසමහර ට්වීට් එකයි දාන්න ඔනේ මගෙ නම දන්නේ නැති අය එන්නේ කොඩිය වනාගෙන
570,,ටික මගෙ සතුටු කඳුළුත් එක්ක 😍😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭 මාර කට්ට මන් ඔක්කොමල්ල හම්බෙලා තියෙන්න 🙁 සතුටු දුක ආවා 😭😍,Emotion,ටික මගෙ සතුටු කදුලුත් එක්ක 😍😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭 මාර කට්ට මන් ඔක්කොමල්ල හම්බෙලා තියෙන්න 🙁 සතුටු දුක අවා 😭😍
571,,රටේ නම ගිය දේශපාලන හොරැ උසාවිය යන්නෙත් හරිය රජක භාර ගන්න යනව වගෙයි අහිංසක ජනතාව පායන ඉර මුන් පායන එක තමයි ලොකු පුදුමය,Emotion,රටේ නම ගිය දේෂපාලන හොරැ උසාවිය යන්නෙත් හරිය රජක බාර ගන්න යනව වගෙයි අහිංසක ජනතාව පායන ඉර මුන් පායන එක තමයි ලොකු පුදුමය
572,,රත්තරනේ නුබ මාගේ ලෝකයකියමින් සිනහසුනා සෝකයකිසි වෙනස දවාල රෑටඅම්මා මා ලඟ පුදුමය ඒක,Emotion,රත්තරනේ නුබ මාගේ ලෝකයකියමින් සිනහසුනා සෝකයකිසි වෙනස දවාල රෑටඅම්මා මා ලග පුදුමය එක
573,,විසාලා මහනුවර තුන් බිය කතාව බුද්ධඝෝෂගේ හිතලුව සුත්‍ර පිටක එහෙ සඳහන නැහැ අපේ සිංහල බෞද්ධයෝ මුලා කර තිබෙන තරම් …,Emotion,විසාලා මහනුවර තුන් බිය කතාව බුද්ධගෝෂගේ හිතලුව සුත්‍ර පිටක එහෙ සදහන නැහැ අපේ සිංහල බෞද්ධයෝ මුලා කර තිබෙන තරම් …
